Species,ID,Mass,SVL,BL,Arm_Length,Leg_Length,Hand_Area,Foot_Area,Trial,Date,Calibration,Frame_Rate,Decimation,Incline,Speed,Hind_Stride_Length,Fore_Stride_Length,Fore_Duty_Factor,Hind_Duty_Factor,Fore_Stride_Dur,Hind_Stride_Dur,Fore_Stride_Freq,Hind_Stride_Freq,Hand_Spread,Foot_Spread
Aneides lugubris,Alug08,1,3.7,6.35,0.680999166,0.768062986,0.06978,0.11703,Alug08_Flat03,4/9/24,240409_Calib01,400,1,0,3.758015662,2.406547037,2.578915859,0.793774319,0.824175824,0.6425,0.6825,1.556420233,1.465201465,119.462,127.8
Aneides lugubris,Alug08,1,3.7,6.35,0.686441078,0.760422231,0.06978,0.11703,Alug08_Flat04,4/9/24,240409_Calib01,400,1,0,3.322138462,2.609926426,2.709428733,0.753894081,0.846153846,0.8025,0.78,1.246105919,1.282051282,112.788,119.859
Aneides lugubris,Alug08,1,3.7,6.35,0.673427576,0.75023974,0.06978,0.11703,Alug08_Flat05,4/9/24,240409_Calib01,400,1,0,4.237188351,2.632274899,2.683553334,0.823076923,0.816479401,0.65,0.6675,1.538461538,1.498127341,117.9,125.873
Aneides lugubris,Alug08,1,3.7,6.35,0.668496002,0.73889214,0.06978,0.11703,Alug08_Flat06,4/9/24,240409_Calib01,400,1,0,5.974097153,2.353322816,2.536190542,0.773006135,0.809815951,0.4075,0.4075,2.45398773,2.45398773,117.031,119.116
Aneides lugubris,Alug08,0.87,3.7,6.35,0.730329718,0.784569738,0.06978,0.11703,Alug08_Vert01,5/1/24,240501_Calib02,400,1,90,2.053982426,1.862440382,1.70260851,0.898071625,0.901639344,0.9075,0.915,1.101928375,1.092896175,98.904,109.179
Aneides lugubris,Alug08,0.87,3.7,6.35,0.724050391,0.786647027,0.06978,0.11703,Alug08_Vert02,5/1/24,240501_Calib02,400,1,90,2.34698181,2.166097102,2.016966737,0.867021277,0.866840731,0.94,0.9575,1.063829787,1.044386423,107.394,104.36
Aneides lugubris,Alug08,0.87,3.7,6.35,0.725293748,0.780599202,0.06978,0.11703,Alug08_Vert03,5/1/24,240501_Calib02,400,1,90,1.515671056,2.107803609,1.957477645,0.889483066,0.902135231,1.4025,1.405,0.713012478,0.711743772,102.191,116.811
Aneides lugubris,Alug08,0.87,3.7,6.35,0.723298425,0.779263356,0.06978,0.11703,Alug08_Vert04,5/1/24,240501_Calib02,400,1,90,1.901544877,2.210117819,2.208912024,0.881104034,0.893004115,1.1775,1.215,0.8492569,0.823045267,101.898,113.695
Aneides lugubris,Alug08,0.87,3.7,6.35,0.738587805,0.769948126,0.06978,0.11703,Alug08_Vert05,5/1/24,240501_Calib02,400,1,90,1.601915255,2.14569587,2.068205602,0.866666667,0.901459854,1.3125,1.37,0.761904762,0.729927007,99.76,109.244
Aneides lugubris,Alug09,0.88,3.5,6.05,0.712801677,0.73781012,0.06966,0.10756,Alug09_45deg02,4/16/24,240416_Calib01,400,1,45,4.990602138,2.458273218,2.530286425,0.740196078,0.811518325,0.51,0.4775,1.960784314,2.094240838,110.761,114.969
Aneides lugubris,Alug09,0.88,3.5,6.05,0.726948852,0.732054075,0.06966,0.10756,Alug09_45deg03,4/16/24,240416_Calib01,400,1,45,5.277645717,2.667313786,2.599402831,0.758454106,0.8125,0.5175,0.48,1.93236715,2.083333333,98.179,114.642
Aneides lugubris,Alug09,0.88,3.5,6.05,0.726904901,0.743599163,0.06966,0.10756,Alug09_45deg04,4/16/24,240416_Calib01,400,1,45,5.273723311,2.518634838,2.463669492,0.777777778,0.821621622,0.495,0.4625,2.02020202,2.162162162,101.703,105.954
Aneides lugubris,Alug09,0.88,3.5,6.05,0.70953384,0.737651505,0.06966,0.10756,Alug09_45deg05,4/16/24,240416_Calib01,400,1,45,5.057987624,2.534811989,2.467570922,0.78,0.81865285,0.5,0.4825,2,2.07253886,104.832,111.163
Aneides lugubris,Alug09,0.88,3.5,6.05,0.719150666,0.738312007,0.06966,0.10756,Alug09_45deg06,4/16/24,240416_Calib01,400,1,45,4.50030606,2.562507147,2.59540209,0.785087719,0.849137931,0.57,0.58,1.754385965,1.724137931,101.936,105.885
Aneides lugubris,Alug09,0.77,3.5,6.05,0.698972818,0.737375623,0.06966,0.10756,Alug09_80deg02,4/23/24,240423_Calib02,400,1,80,2.972472371,2.185713148,1.942433679,0.80887372,0.868421053,0.7325,0.665,1.365187713,1.503759398,94.715,111.351
Aneides lugubris,Alug09,0.77,3.5,6.05,0.70173524,0.747127595,0.06966,0.10756,Alug09_80deg04,4/23/24,240423_Calib02,400,1,80,2.808319584,2.186175234,2.140164473,0.846416382,0.889880952,0.7325,0.84,1.365187713,1.19047619,91.891,115.598
Aneides lugubris,Alug09,0.77,3.5,6.05,0.704766331,0.733331672,0.06966,0.10756,Alug09_80deg05,4/23/24,240423_Calib02,400,1,80,3.129958195,2.294587528,2.343132067,0.850162866,0.873287671,0.7675,0.73,1.302931596,1.369863014,99.754,111.205
Aneides lugubris,Alug09,0.77,3.5,6.05,0.693024382,0.747293493,0.06966,0.10756,Alug09_80deg06,4/23/24,240423_Calib02,400,1,80,2.853283693,2.130374464,2.039260514,0.847133758,0.846153846,0.785,0.7475,1.27388535,1.337792642,91.312,116.192
Aneides lugubris,Alug09,0.77,3.5,6.05,0.687323492,0.745567667,0.06966,0.10756,Alug09_80deg07,4/23/24,240423_Calib02,400,1,80,2.274548484,2.137895486,2.203533872,0.832402235,0.901515152,0.895,0.99,1.117318436,1.01010101,92.514,117.628
Aneides lugubris,Alug09,0.78,3.5,6.05,0.698695854,0.709945998,0.06966,0.10756,Alug09_Flat02,4/10/24,240410_Calib03,400,1,0,8.02061164,2.717378157,2.805706055,0.770833333,0.736842105,0.36,0.3325,2.777777778,3.007518797,105.544,121.416
Aneides lugubris,Alug09,0.78,3.5,6.05,0.699473102,0.726304774,0.06966,0.10756,Alug09_Flat03,4/10/24,240410_Calib05,400,1,0,8.163265319,2.962270344,2.837428551,0.783783784,0.737931034,0.37,0.3625,2.702702703,2.75862069,100.019,108.303
Aneides lugubris,Alug09,0.78,3.5,6.05,0.691538605,0.720430005,0.06966,0.10756,Alug09_Flat04,4/10/24,240410_Calib05,400,1,0,5.55753136,2.647108475,2.746810254,0.814285714,0.807881773,0.525,0.5075,1.904761905,1.97044335,99.443,112.721
Aneides lugubris,Alug09,0.78,3.5,6.05,0.694309668,0.7132048,0.06966,0.10756,Alug09_Flat05,4/10/24,240410_Calib05,400,1,0,6.614621084,2.676721436,2.674426206,0.824858757,0.804878049,0.4425,0.41,2.259887006,2.43902439,96.353,112.079
Aneides lugubris,Alug09,0.78,3.5,6.05,0.692451566,0.731263875,0.06966,0.10756,Alug09_Flat06,4/10/24,240410_Calib05,400,1,0,6.974270144,2.849918101,2.809788013,0.794117647,0.782352941,0.425,0.425,2.352941176,2.352941176,104.296,115.697
Aneides lugubris,Alug09,0.82,3.5,6.05,0.719714189,0.75700601,0.06966,0.10756,Alug09_Vert01,5/1/24,240501_Calib02,400,1,90,2.740042201,2.070255087,2.143748274,0.844444444,0.897832817,0.7875,0.8075,1.26984127,1.238390093,91.577,115.374
Aneides lugubris,Alug09,0.82,3.5,6.05,0.728393853,0.755951593,0.06966,0.10756,Alug09_Vert02,5/1/24,240501_Calib02,400,1,90,2.188985174,2.087639105,2.020640106,0.884130982,0.908163265,0.9925,0.98,1.007556675,1.020408163,97.466,116.12
Aneides lugubris,Alug09,0.82,3.5,6.05,0.708785266,0.754331806,0.06966,0.10756,Alug09_Vert03,5/1/24,240501_Calib02,400,1,90,2.686383526,1.976869612,1.784356382,0.866894198,0.898181818,0.7325,0.6875,1.365187713,1.454545455,94.365,116.249
Aneides lugubris,Alug09,0.82,3.5,6.05,0.703109425,0.752336815,0.06966,0.10756,Alug09_Vert04,5/1/24,240501_Calib02,400,1,90,2.837850055,2.191249534,1.896063216,0.865051903,0.882352941,0.7225,0.765,1.384083045,1.307189542,95.692,109.129
Aneides lugubris,Alug09,0.68,3.5,6.05,0.745661006,0.750481025,0.06966,0.10756,Alug09_Vert05,5/22/24,240522_Calib06,400,1,90,1.586580483,1.66866023,2.006349504,0.906521739,0.926931106,1.15,1.1975,0.869565217,0.835073069,92.535,113.328
Aneides lugubris,Alug10,8.87,7,12.9,1.265759092,1.465589701,0.28593,0.49946,Alug10_45deg01,4/18/24,240418_Calib02,400,1,45,4.476362267,4.533872507,4.60747605,0.873809524,0.899280576,1.05,1.0425,0.952380952,0.959232614,105.769,111.491
Aneides lugubris,Alug10,8.87,7,12.9,1.280041762,1.431669147,0.28593,0.49946,Alug10_45deg02,4/18/24,240418_Calib02,400,1,45,3.952088584,4.508639589,4.535709476,0.86214442,0.896049896,1.1425,1.2025,0.875273523,0.831600832,99.077,99.374
Aneides lugubris,Alug10,8.08,7,12.9,1.294503088,1.520519779,0.28593,0.49946,Alug10_45deg03,4/19/24,240419_Calib01,400,1,45,4.62991439,5.085108473,4.715653602,0.84079602,0.887665198,1.005,1.135,0.995024876,0.881057269,99.383,116.901
Aneides lugubris,Alug10,8.21,7,12.9,1.283096471,1.420532317,0.28593,0.49946,Alug10_45deg05,4/20/24,240420_Calib03,400,1,45,2.919150266,4.650239997,4.447682042,0.880191693,0.904334828,1.565,1.6725,0.638977636,0.597907324,99.677,117.979
Aneides lugubris,Alug10,8.21,7,12.9,1.275308144,1.412885855,0.28593,0.49946,Alug10_45deg06,4/20/24,240420_Calib03,400,1,45,3.27415885,4.089695791,5.00535835,0.849731664,0.915162455,1.3975,1.385,0.715563506,0.722021661,107.977,117.631
Aneides lugubris,Alug10,6.92,7,12.9,1.272165858,1.400827382,0.28593,0.49946,Alug10_80deg01,6/9/24,240609_Calib01,400,1,80,1.09131943,3.202722963,3.194485722,0.968897267,0.95961107,2.6525,3.3425,0.377002828,0.299177263,101.625,113.79
Aneides lugubris,Alug10,8.37,7,12.9,1.319194646,1.504275765,0.28593,0.49946,Alug10_Flat01,4/12/24,240412_Calib01,400,1,0,6.262884087,4.720590297,4.970627795,0.836477987,0.885714286,0.795,0.7875,1.257861635,1.26984127,103.631,113.443
Aneides lugubris,Alug10,8.37,7,12.9,1.361872399,1.478131941,0.28593,0.49946,Alug10_Flat02,4/12/24,240412_Calib01,400,1,0,8.712385486,5.297223551,5.382404388,0.795366795,0.83935743,0.6475,0.6225,1.544401544,1.606425703,95.826,103.804
Aneides lugubris,Alug10,8.54,7,12.9,1.291218137,1.4303062,0.28593,0.49946,Alug10_Flat04,4/13/24,240413_Calib01,400,1,0,5.842621147,4.835068714,5.099362261,0.809116809,0.897897898,0.8775,0.8325,1.13960114,1.201201201,94.942,118.421
Aneides lugubris,Alug10,8.54,7,12.9,1.280588708,1.477642393,0.28593,0.49946,Alug10_Flat05,4/13/24,240413_Calib01,400,1,0,7.217346507,5.096634403,5.226354412,0.799295775,0.888888889,0.71,0.72,1.408450704,1.388888889,101.121,108.173
Aneides lugubris,Alug10,8.54,7,12.9,1.323096649,1.429285196,0.28593,0.49946,Alug10_Flat07,4/13/24,240413_Calib01,400,1,0,5.508087128,4.677409581,5.161159311,0.789473684,0.903954802,0.9025,0.885,1.108033241,1.129943503,100.144,111.31
Plethodon glutinosus,Pglu01,0.53,3.4,6.75,0.696667887,0.737453857,0.0399,0.0746,Pglu01_45deg01,4/16/24,240416_Calib03,400,1,45,4.088996043,2.279647849,2.156915756,0.703349282,0.868686869,0.5225,0.495,1.913875598,2.02020202,115.714,111.808
Plethodon glutinosus,Pglu01,0.53,3.4,6.75,0.688020314,0.705861364,0.0399,0.0746,Pglu01_45deg02,4/16/24,240416_Calib03,400,1,45,2.60902024,1.948163791,2.113084421,0.842105263,0.9125,0.8075,0.8,1.238390093,1.25,112.115,109.365
Plethodon glutinosus,Pglu01,0.53,3.4,6.75,0.674610077,0.723039373,0.0399,0.0746,Pglu01_45deg03,4/16/24,240416_Calib03,400,1,45,3.723044704,2.116121092,2.195911346,0.777292576,0.879828326,0.5725,0.5825,1.746724891,1.716738197,114.995,107.937
Plethodon glutinosus,Pglu01,0.53,3.4,6.75,0.682397439,0.710307861,0.0399,0.0746,Pglu01_45deg04,4/16/24,240416_Calib03,400,1,45,2.997728991,1.920100058,2.055969193,0.811643836,0.911032028,0.73,0.7025,1.369863014,1.423487544,114.162,109.526
Plethodon glutinosus,Pglu01,0.53,3.4,6.75,0.692697386,0.727565568,0.0399,0.0746,Pglu01_45deg06,4/16/24,240416_Calib03,400,1,45,3.603118863,2.223562177,2.019799919,0.76371308,0.878151261,0.5925,0.595,1.687763713,1.680672269,113.987,105.097
Plethodon glutinosus,Pglu01,0.48,3.4,6.75,0.66987895,0.704862223,0.0399,0.0746,Pglu01_80deg01,4/22/24,240422_Calib03,400,1,80,1.718562786,1.798233085,1.642699855,0.848258706,0.924705882,1.005,1.0625,0.995024876,0.941176471,109.686,92.367
Plethodon glutinosus,Pglu01,0.48,3.4,6.75,0.682240722,0.691828606,0.0399,0.0746,Pglu01_80deg03,4/22/24,240422_Calib03,400,1,80,1.301561343,1.690841735,1.701171028,0.889464594,0.928446771,1.4475,1.4325,0.690846287,0.698080279,97.38,103.69
Plethodon glutinosus,Pglu01,0.48,3.4,6.75,0.664762337,0.694698272,0.0399,0.0746,Pglu01_80deg04,4/22/24,240422_Calib03,400,1,80,1.063890125,1.685256013,1.618119403,0.853521127,0.926905132,1.775,1.6075,0.563380282,0.622083981,94.501,104.681
Plethodon glutinosus,Pglu01,0.48,3.4,6.75,0.682877133,0.703718768,0.0399,0.0746,Pglu01_80deg05,4/22/24,240422_Calib03,400,1,80,0.991604463,1.652470774,1.640136256,0.879533679,0.928381963,1.93,1.885,0.518134715,0.530503979,105.747,105.551
Plethodon glutinosus,Pglu01,0.48,3.4,6.75,0.666550075,0.702979685,0.0399,0.0746,Pglu01_80deg06,4/22/24,240422_Calib03,400,1,80,1.168836566,1.671695058,1.60941576,0.896860987,0.931596091,1.6725,1.535,0.597907324,0.651465798,100.325,106.189
Plethodon glutinosus,Pglu01,0.52,3.4,6.75,0.684401406,0.722817828,0.0399,0.0746,Pglu01_Flat09,4/10/24,240410_Calib03,400,1,0,5.428468503,2.273213304,2.31364035,0.822857143,0.834285714,0.4375,0.4375,2.285714286,2.285714286,115.809,105.725
Plethodon glutinosus,Pglu01,0.52,3.4,6.75,0.677443723,0.705094872,0.0399,0.0746,Pglu01_Flat10,4/10/24,240410_Calib03,400,1,0,4.343887407,2.272968766,2.19024861,0.842931937,0.872727273,0.4775,0.55,2.094240838,1.818181818,114.852,101.952
Plethodon glutinosus,Pglu01,0.52,3.4,6.75,0.6805453,0.706115297,0.0399,0.0746,Pglu01_Flat11,4/10/24,240410_Calib03,400,1,0,5.151318247,2.098785243,2.102237022,0.844720497,0.86627907,0.4025,0.43,2.48447205,2.325581395,105.486,99.475
Plethodon glutinosus,Pglu01,0.52,3.4,6.75,0.670560885,0.720336466,0.0399,0.0746,Pglu01_Flat13,4/10/24,240410_Calib03,400,1,0,4.16965831,1.987587681,1.973433824,0.83919598,0.865284974,0.4975,0.4825,2.010050251,2.07253886,115.694,106.618
Plethodon glutinosus,Pglu01,0.52,3.4,6.75,0.691523367,0.729479802,0.0399,0.0746,Pglu01_Flat14,4/10/24,240410_Calib03,400,1,0,3.406073369,1.960433234,2.029289004,0.827004219,0.87755102,0.5925,0.6125,1.687763713,1.632653061,110.59,98.299
Plethodon glutinosus,Pglu01,0.5,3.4,6.75,0.682902704,0.71140071,0.0399,0.0746,Pglu01_Vert01,5/1/24,240501_Calib02,400,1,90,1.306023025,1.652304212,1.713733729,0.896126761,0.942238267,1.42,1.385,0.704225352,0.722021661,96.602,104.606
Plethodon glutinosus,Pglu01,0.5,3.4,6.75,0.667510902,0.700053688,0.0399,0.0746,Pglu01_Vert03,5/1/24,240501_Calib02,400,1,90,0.76369595,1.553300433,1.548934142,0.91957672,0.943859649,2.3625,2.1375,0.423280423,0.467836257,106.067,106.239
Plethodon glutinosus,Pglu01,0.5,3.4,6.75,0.654853523,0.707186119,0.0399,0.0746,Pglu01_Vert04,5/1/24,240501_Calib02,400,1,90,0.934630966,1.671437554,1.525279311,0.890625,0.944199706,1.92,1.7025,0.520833333,0.587371512,102.218,103.102
Plethodon glutinosus,Pglu01,0.5,3.4,6.75,0.666643083,0.692757109,0.0399,0.0746,Pglu01_Vert05,5/1/24,240501_Calib02,400,1,90,0.986898853,1.50439857,1.654346517,0.914325843,0.945588235,1.78,1.7,0.561797753,0.588235294,112.283,102.033
Plethodon glutinosus,Pglu01,0.5,3.4,6.75,0.695136203,0.698741585,0.0399,0.0746,Pglu01_Vert06,5/1/24,240501_Calib02,400,1,90,0.889417698,1.659451915,1.623387057,0.875156055,0.944444444,2.0025,2.025,0.49937578,0.49382716,105.202,102.632
Plethodon glutinosus,Pglu02,2,5.2,11,0.902423111,0.912852454,0.08817,0.16942,Pglu02_45deg01,11/6/23,231106_Calib02,400,1,45,4.605653708,3.179482492,3.179109035,0.81443299,0.840277778,0.7275,0.72,1.374570447,1.388888889,107.561,104.319
Plethodon glutinosus,Pglu02,2,5.2,11,0.907162628,0.916676556,0.08817,0.16942,Pglu02_45deg02,11/6/23,231106_Calib02,400,1,45,5.779129551,3.189204189,3.16584002,0.79638009,0.868181818,0.5525,0.55,1.809954751,1.818181818,122.683,102.719
Plethodon glutinosus,Pglu02,2,5.2,11,0.915751667,0.947024238,0.08817,0.16942,Pglu02_45deg03,11/7/23,231107_Calib01,400,1,45,4.110612109,2.811508897,2.987746031,0.85472973,0.890410959,0.74,0.73,1.351351351,1.369863014,106.1,109.12
Plethodon glutinosus,Pglu02,2,5.2,11,0.9183837,0.946148544,0.08817,0.16942,Pglu02_45deg05,11/7/23,231107_Calib01,400,1,45,6.603835924,3.006224494,3.087780272,0.868421053,0.87628866,0.475,0.485,2.105263158,2.06185567,113.199,103.39
Plethodon glutinosus,Pglu02,2,5.2,11,0.918782312,0.953867833,0.08817,0.16942,Pglu02_45deg06,11/7/23,231107_Calib01,400,1,45,4.175971652,3.227756043,3.185511032,0.841772152,0.855345912,0.79,0.795,1.265822785,1.257861635,111.898,111.356
Plethodon glutinosus,Pglu02,1.74,5.2,11,0.89430359,0.972853879,0.08817,0.16942,Pglu02_80deg01,2/27/24,240227_Calib01,400,1,80,2.431313172,2.493285717,2.223124526,0.931216931,0.910891089,0.945,1.01,1.058201058,0.99009901,98.344,104.261
Plethodon glutinosus,Pglu02,1.74,5.2,11,0.904487421,0.948360059,0.08817,0.16942,Pglu02_80deg02,2/27/24,240227_Calib01,400,1,80,2.606004059,2.692416366,2.456669108,0.888888889,0.900990099,1.0125,1.01,0.987654321,0.99009901,104.897,101.224
Plethodon glutinosus,Pglu02,1.74,5.2,11,0.918662878,0.964197424,0.08817,0.16942,Pglu02_80deg03,2/27/24,240227_Calib01,400,1,80,2.40338194,2.685536615,2.275920122,0.885786802,0.905569007,0.985,1.0325,1.015228426,0.968523002,104.213,99.473
Plethodon glutinosus,Pglu02,1.74,5.2,11,0.894713745,0.96905504,0.08817,0.16942,Pglu02_80deg04,2/27/24,240227_Calib01,400,1,80,2.531432763,2.410029047,2.605532606,0.911564626,0.908018868,1.1025,1.06,0.907029478,0.943396226,100.005,105.338
Plethodon glutinosus,Pglu02,1.74,5.2,11,0.906559939,0.962428686,0.08817,0.16942,Pglu02_80deg05,2/27/24,240227_Calib01,400,1,80,2.013886883,2.704553512,2.537662921,0.850378788,0.903773585,1.32,1.325,0.757575758,0.754716981,98.837,103.316
Plethodon glutinosus,Pglu02,2,5.2,11,0.944829514,0.984335238,0.08817,0.16942,Pglu02_Flat02,10/25/23,231025_Calib07,400,1,0,5.672269817,3.189740238,3.282772347,0.790598291,0.826271186,0.585,0.59,1.709401709,1.694915254,111.436,116.016
Plethodon glutinosus,Pglu02,2,5.2,11,0.948883893,1.000262086,0.08817,0.16942,Pglu02_Flat03,10/25/23,231025_Calib07,400,1,0,4.448523811,3.365046541,3.262949544,0.795986622,0.825938567,0.7475,0.7325,1.337792642,1.365187713,113.74,111.041
Plethodon glutinosus,Pglu02,2,5.2,11,0.92113992,1.011315055,0.08817,0.16942,Pglu02_Flat04,10/25/23,231025_Calib07,400,1,0,5.112975208,3.077800761,3.245178772,0.826923077,0.837638376,0.65,0.6775,1.538461538,1.47601476,108.435,117.441
Plethodon glutinosus,Pglu02,2,5.2,11,0.950824856,1.001952251,0.08817,0.16942,Pglu02_Flat05,10/25/23,231025_Calib07,400,1,0,6.487273393,3.456460454,3.355950626,0.776255708,0.824074074,0.5475,0.54,1.826484018,1.851851852,107.531,114.761
Plethodon glutinosus,Pglu02,2,5.2,11,0.952136248,0.972135807,0.08817,0.16942,Pglu02_Flat06,10/25/23,231025_Calib07,400,1,0,3.229221994,3.360991122,3.159279705,0.786764706,0.820638821,1.02,1.0175,0.980392157,0.982800983,107.241,119.662
Plethodon glutinosus,Pglu02,2.04,5.2,11,0.905384946,0.924198788,0.08817,0.16942,Pglu02_Vert03,11/17/23,231117_Calib03,400,1,90,0.930832004,1.964298811,1.616754178,0.967821782,0.943728019,2.02,2.1325,0.495049505,0.468933177,99.389,104.57
Plethodon glutinosus,Pglu02,2.04,5.2,11,0.864046847,0.936085906,0.08817,0.16942,Pglu02_Vert05,11/17/23,231117_Calib03,400,1,90,0.902604929,2.043129783,1.866141531,0.949132948,0.944250871,2.1625,2.1525,0.462427746,0.464576074,105.101,104.226
Plethodon glutinosus,Pglu02,2.04,5.2,11,0.891747404,0.935668803,0.08817,0.16942,Pglu02_Vert06,11/21/23,231121_Calib01,400,1,90,0.984880116,2.122113029,1.942232398,0.929032258,0.937278107,1.9375,2.1125,0.516129032,0.473372781,99.313,108.673
Plethodon glutinosus,Pglu02,2.04,5.2,11,0.900606129,0.945022773,0.08817,0.16942,Pglu02_Vert07,11/21/23,231121_Calib01,400,1,90,1.0805707,2.084985955,1.962276702,0.932960894,0.950134771,1.79,1.855,0.558659218,0.539083558,98.342,109.887
Plethodon glutinosus,Pglu02,2.04,5.2,11,0.896877953,0.943888639,0.08817,0.16942,Pglu02_Vert08,11/21/23,231121_Calib01,400,1,90,0.995039969,2.049741417,2.081946144,0.936842105,0.951015532,2.1375,2.0925,0.467836257,0.477897252,94.021,105.458
Plethodon glutinosus,Pglu03,4.3,6.9,13.5,1.036795637,1.100833374,0.12308,0.23593,Pglu03_45deg01,11/6/23,231106_Calib02,400,1,45,5.383782111,3.792275211,3.67579237,0.832727273,0.875,0.6875,0.72,1.454545455,1.388888889,94.316,106.015
Plethodon glutinosus,Pglu03,4.3,6.9,13.5,1.054369735,1.113272337,0.12308,0.23593,Pglu03_45deg02,11/6/23,231106_Calib02,400,1,45,7.022403493,3.710428389,3.771167348,0.836363636,0.834080717,0.55,0.5575,1.818181818,1.793721973,93.834,111.586
Plethodon glutinosus,Pglu03,4.3,6.9,13.5,1.063124989,1.094514162,0.12308,0.23593,Pglu03_45deg03,11/6/23,231106_Calib02,400,1,45,6.704421778,3.820095571,3.954358806,0.790794979,0.835497835,0.5975,0.5775,1.673640167,1.731601732,98.474,107.276
Plethodon glutinosus,Pglu03,4.3,6.9,13.5,1.042745249,1.106580426,0.12308,0.23593,Pglu03_45deg05,11/6/23,231106_Calib02,400,1,45,3.990701091,3.631152002,3.649344142,0.812672176,0.879781421,0.9075,0.915,1.101928375,1.092896175,100.643,111.494
Plethodon glutinosus,Pglu03,4.3,6.9,13.5,1.067872328,1.118131144,0.12308,0.23593,Pglu03_45deg06,11/7/23,231107_Calib01,400,1,45,3.495574873,3.654528796,3.57560312,0.801886792,0.873170732,1.06,1.025,0.943396226,0.975609756,101.386,107.86
Plethodon glutinosus,Pglu03,3.88,6.9,13.5,1.078281122,1.145730258,0.12308,0.23593,Pglu03_80deg01,2/12/24,240212_Calib02,400,1,80,1.486062639,3.25672098,3.160635589,0.872093023,0.917594655,2.15,2.245,0.465116279,0.445434298,98.979,114.356
Plethodon glutinosus,Pglu03,3.88,6.9,13.5,1.079956089,1.145404339,0.12308,0.23593,Pglu03_80deg02,2/12/24,240212_Calib02,400,1,80,0.962468694,2.591568088,2.876571425,0.906493506,0.945169713,2.8875,2.8725,0.346320346,0.348128808,99.791,109.987
Plethodon glutinosus,Pglu03,3.88,6.9,13.5,1.065372509,1.123103754,0.12308,0.23593,Pglu03_80deg03,2/12/24,240212_Calib02,400,1,80,1.642705455,3.006043613,2.974437421,0.889473684,0.919736842,1.9,1.9,0.526315789,0.526315789,98.638,103.921
Plethodon glutinosus,Pglu03,3.88,6.9,13.5,1.09210934,1.217547871,0.12308,0.23593,Pglu03_80deg04,2/12/24,240212_Calib02,400,1,80,1.126388897,2.796249251,2.959177223,0.900492611,0.942776735,2.5375,2.665,0.39408867,0.375234522,94.862,102.312
Plethodon glutinosus,Pglu03,3.88,6.9,13.5,1.064347005,1.150375966,0.12308,0.23593,Pglu03_80deg05,2/12/24,240212_Calib02,400,1,80,1.040800441,2.983628514,2.487580719,0.907706946,0.931469793,2.6275,2.7725,0.380589914,0.360685302,102.995,98.881
Plethodon glutinosus,Pglu03,4.5,6.9,13.5,1.134963394,1.187602297,0.12308,0.23593,Pglu03_Flat03,10/25/23,231025_Calib07,400,1,0,3.003376249,3.357961434,3.341654074,0.844074844,0.863636364,1.2025,1.155,0.831600832,0.865800866,110.388,121.499
Plethodon glutinosus,Pglu03,4.5,6.9,13.5,1.124606715,1.174993991,0.12308,0.23593,Pglu03_Flat06,10/27/23,231025_Calib07,400,1,0,4.954704639,3.455094271,3.498692948,0.77173913,0.85,0.69,0.7,1.449275362,1.428571429,106.324,109.74
Plethodon glutinosus,Pglu03,4.5,6.9,13.5,1.11484999,1.174315708,0.12308,0.23593,Pglu03_Flat08,10/27/23,231025_Calib07,400,1,0,4.917147434,3.545171044,3.473395126,0.818181818,0.845614035,0.7425,0.7125,1.346801347,1.403508772,103.133,125.532
Plethodon glutinosus,Pglu03,4.5,6.9,13.5,1.110055964,1.169090225,0.12308,0.23593,Pglu03_Flat10,10/27/23,231025_Calib07,400,1,0,3.933019672,3.211187074,3.165230617,0.832352941,0.865030675,0.85,0.815,1.176470588,1.226993865,107.418,116.173
Plethodon glutinosus,Pglu03,4.6,6.9,13.5,1.114312157,1.167360375,0.12308,0.23593,Pglu03_Flat11,11/2/23,231102_Calib01,400,1,0,8.801768599,3.758450814,3.625596372,0.815028902,0.80952381,0.4325,0.42,2.312138728,2.380952381,99.895,112.967
Plethodon glutinosus,Pglu03,4.1,6.9,13.5,1.063159166,1.103803737,0.12308,0.23593,Pglu03_Vert07,11/20/23,231120_Calib03,400,1,90,0.538476487,2.246891696,1.786097064,0.957780458,0.954122753,4.145,4.0325,0.241254524,0.247985121,99.993,107.563
Plethodon glutinosus,Pglu03,3.93,6.9,13.5,1.091402798,1.09337129,0.12308,0.23593,Pglu03_Vert09,12/9/23,231209_Calib02,400,1,90,0.650453589,2.185768775,2.319787408,0.952515946,0.952798382,3.5275,3.7075,0.283486889,0.269723533,96.008,106.698
Plethodon glutinosus,Pglu03,2.97,6.9,11.7,1.078540801,1.090471549,0.12308,0.23593,Pglu03_Vert10,5/8/24,240508_Calib12,400,1,90,1.129159287,2.760590992,1.168967902,0.907024793,0.942913386,2.42,2.54,0.41322314,0.393700787,92.885,103.303
Plethodon glutinosus,Pglu03,2.97,6.9,11.7,1.066806451,1.066898585,0.12308,0.23593,Pglu03_Vert11,5/9/24,240509_Calib06,400,1,90,0.981895137,2.710981399,2.673013157,0.918406072,0.949912127,2.635,2.845,0.379506641,0.351493849,91.081,103.329
